fold,model,accuracy,precision_macro,recall_macro,f1_macro,precision_lying,recall_lying,f1_lying,precision_running,recall_running,f1_running,precision_sitting,recall_sitting,f1_sitting,precision_standing,recall_standing,f1_standing,precision_walking,recall_walking,f1_walking,context,experiment,body_part_count,body_part_mode,body_part
1,random_forest,0.914802475011899,0.928227562832754,0.915687424285166,0.9131410561016168,0.9951690821256038,0.9927710843373494,0.993968636911942,0.9710144927536232,0.995049504950495,0.982885085574572,0.7486631016042781,0.963302752293578,0.8425275827482447,0.9473684210526316,0.6367924528301887,0.7616361071932299,0.9789227166276346,0.990521327014218,0.9846878680800942,gps,first_3_parts_plus_gps,3,progressive,first_3
2,random_forest,0.9602991944764095,0.9263586369400773,0.9648147912561904,0.938084711170303,1.0,0.997560975609756,0.9987789987789988,0.6729559748427673,0.9907407407407408,0.8014981273408239,0.9970845481049564,0.8382352941176471,0.910785619174434,0.9666666666666668,1.0,0.9830508474576272,0.995085995085995,0.9975369458128078,0.996309963099631,gps,first_3_parts_plus_gps,3,progressive,first_3
3,random_forest,0.9472487494315598,0.9508759553409812,0.9517303314721574,0.9485673602503834,0.9975786924939468,0.988009592326139,0.9927710843373494,0.9808612440191388,0.8183632734530938,0.8922742110990207,0.9694835680751174,0.9904076738609112,0.9798339264531436,0.819672131147541,0.9685230024213076,0.8879023307436182,0.986784140969163,0.9933481152993348,0.9900552486187846,gps,first_3_parts_plus_gps,3,progressive,first_3
4,random_forest,0.7498943810730883,0.7721085774778895,0.7853396948592154,0.7573182913816201,0.9907407407407408,0.9574944071588368,0.9738339021615472,0.856353591160221,0.4486251808972503,0.5887939221272555,0.6282642089093702,0.9738095238095238,0.7637721755368814,0.4628099173553719,0.5614035087719298,0.507361268403171,0.9223744292237442,0.9853658536585366,0.9528301886792452,gps,first_3_parts_plus_gps,3,progressive,first_3
5,random_forest,0.8383306320907618,0.8731921371295295,0.8715061901651031,0.8525851538339928,0.9930875576036866,0.9817767653758542,0.9873997709049256,0.9865168539325844,0.5940460081190798,0.7415540540540541,0.8934240362811792,0.9099307159353348,0.9016018306636157,0.5145772594752187,0.889168765743073,0.6518928901200369,0.9783549783549784,0.982608695652174,0.980477223427332,gps,first_3_parts_plus_gps,3,progressive,first_3
6,random_forest,0.7921348314606742,0.853239558537585,0.7957446605990585,0.7357101411835384,0.9976133651551312,0.983529411764706,0.990521327014218,1.0,0.979498861047836,0.9896432681242808,0.7857142857142857,0.025287356321839,0.0489977728285077,0.4900816802800466,1.0,0.6577916992952232,0.9927884615384616,0.9904076738609112,0.9915966386554622,gps,first_3_parts_plus_gps,3,progressive,first_3
7,random_forest,0.7113543091655267,0.783156174218884,0.7050877087570828,0.6867509853449214,0.9952830188679244,0.9791183294663574,0.9871345029239766,0.5453446191051995,0.9279835390946504,0.686976389946687,0.6372712146422629,0.8906976744186047,0.7429679922405431,0.7428571428571429,0.2374429223744292,0.3598615916955017,0.9950248756218906,0.4901960784313725,0.6568144499178982,gps,first_3_parts_plus_gps,3,progressive,first_3
8,random_forest,0.348441926345609,0.1601618677042801,0.3578947368421052,0.218442918470605,0.2568093385214007,0.7894736842105263,0.3875513799177921,0.544,1.0,0.7046632124352331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gps,first_3_parts_plus_gps,3,progressive,first_3
9,random_forest,0.9074573225516622,0.9172697575607934,0.9169419000529496,0.9115095164521212,1.0,0.9903846153846154,0.9951690821256038,0.9950617283950616,0.744916820702403,0.8520084566596194,0.8635437881873728,0.9883449883449884,0.9217391304347826,0.7301587301587301,0.8658823529411764,0.7922497308934338,0.997584541062802,0.9951807228915662,0.9963811821471652,gps,first_3_parts_plus_gps,3,progressive,first_3
10,random_forest,0.969028625058658,0.9702180368751512,0.9690572405293016,0.9694203222849772,0.9951219512195122,0.96,0.977245508982036,0.985645933014354,0.9694117647058824,0.9774614472123369,0.9535962877030162,0.9693396226415094,0.9614035087719298,0.9215686274509804,0.9679633867276888,0.9441964285714286,0.9951573849878934,0.9785714285714284,0.9867947178871548,gps,first_3_parts_plus_gps,3,progressive,first_3
11,random_forest,0.8212765957446808,0.8676674979652159,0.8202706602900396,0.7942682339486936,0.9134199134199136,0.97459584295612,0.9430167597765364,0.928735632183908,0.9853658536585366,0.9562130177514792,0.5801418439716312,0.9879227053140096,0.7310098302055407,0.9210526315789472,0.2511961722488038,0.3947368421052631,0.9949874686716792,0.9022727272727272,0.9463647199046484,gps,first_3_parts_plus_gps,3,progressive,first_3
12,random_forest,0.9864275327193408,0.9866154746615364,0.9864606021219928,0.9864600498883196,1.0,0.9878934624697336,0.9939098660170524,0.9926829268292684,0.9951100244498776,0.993894993894994,0.9926470588235294,0.9782608695652174,0.9854014598540146,0.9549763033175356,0.9877450980392156,0.9710843373493976,0.9927710843373494,0.9832935560859188,0.988009592326139,gps,first_3_parts_plus_gps,3,progressive,first_3
13,random_forest,0.8346530041918957,0.8449608237021193,0.8374036148680718,0.8337043342749094,0.9951573849878934,0.9602803738317756,0.9774078478002378,0.7617260787992496,0.9926650366748166,0.861995753715499,0.8509933774834437,0.6018735362997658,0.7050754458161865,0.6286919831223629,0.6622222222222223,0.645021645021645,0.9882352941176472,0.9699769053117784,0.9790209790209792,gps,first_3_parts_plus_gps,3,progressive,first_3
14,random_forest,0.6507860886136255,0.7956133167171089,0.6604928801805784,0.5818998955574396,1.0,0.9760191846522782,0.9878640776699028,0.4769230769230769,0.9829268292682928,0.6422310756972112,0.9927007299270072,0.3261390887290168,0.4909747292418772,0.5853658536585366,0.9902912621359224,0.7357980162308386,0.9230769230769232,0.0270880361173814,0.0526315789473684,gps,first_3_parts_plus_gps,3,progressive,first_3
15,random_forest,0.9685767097966728,0.9690474236605254,0.9687710921858153,0.9685403589446248,0.9953271028037384,0.9748283752860412,0.984971098265896,0.981264637002342,0.9394618834080718,0.9599083619702176,0.9276315789473684,0.9929577464788732,0.9591836734693876,0.9479905437352246,0.9639423076923076,0.9558998808104888,0.9930232558139536,0.9726651480637812,0.9827387802071348,gps,first_3_parts_plus_gps,3,progressive,first_3
1,svm,0.900523560209424,0.9100493607601928,0.9018018897519576,0.8988467495249157,0.9672131147540984,0.9951807228915662,0.980997624703088,0.982885085574572,0.995049504950495,0.988929889298893,0.7312614259597806,0.9174311926605504,0.8138351983723296,0.8877551020408163,0.6155660377358491,0.7270194986072424,0.981132075471698,0.985781990521327,0.983451536643026,gps,first_3_parts_plus_gps,3,progressive,first_3
2,svm,0.9723820483314154,0.970841273913798,0.9750944203492068,0.9723061184598134,0.9951338199513382,0.997560975609756,0.9963459196102314,0.9553571428571428,0.9907407407407408,0.9727272727272728,0.984,0.9044117647058824,0.942528735632184,0.9221967963386728,0.9926108374384236,0.9561091340450772,0.9975186104218362,0.9901477832512317,0.9938195302843016,gps,first_3_parts_plus_gps,3,progressive,first_3
3,svm,0.9308776716689404,0.9337895198138948,0.9352687337039308,0.931867132785552,0.9903614457831326,0.9856115107913668,0.9879807692307692,0.9661016949152542,0.7964071856287425,0.8730853391684902,0.9263392857142856,0.9952038369304556,0.9595375722543352,0.7928118393234672,0.9079903147699758,0.8465011286681715,0.9933333333333332,0.991130820399113,0.9922308546059934,gps,first_3_parts_plus_gps,3,progressive,first_3
4,svm,0.7477820025348543,0.7597180915067447,0.7810559361501306,0.7515489555598622,0.9536423841059604,0.9664429530201344,0.96,0.7731707317073171,0.4587554269175108,0.5758401453224341,0.5906515580736544,0.9928571428571428,0.7406749555950266,0.5854341736694678,0.5238095238095238,0.5529100529100529,0.8956916099773242,0.9634146341463414,0.928319623971798,gps,first_3_parts_plus_gps,3,progressive,first_3
5,svm,0.7378444084278768,0.7548778304911437,0.7509288736143829,0.7452967142401664,0.970108695652174,0.8132118451025057,0.8847583643122676,0.7569444444444444,0.5899864682002707,0.6631178707224334,0.6993006993006993,0.9237875288683602,0.7960199004975125,0.3634538152610442,0.4559193954659949,0.4044692737430168,0.9845814977973568,0.9717391304347828,0.9781181619256016,gps,first_3_parts_plus_gps,3,progressive,first_3
6,svm,0.7823033707865169,0.8229110753745988,0.7859931661271428,0.7256894514324261,0.992874109263658,0.983529411764706,0.9881796690307328,0.9790209790209792,0.9567198177676538,0.967741935483871,0.6666666666666666,0.0183908045977011,0.0357941834451901,0.4808362369337979,0.9857142857142858,0.6463700234192038,0.9951573849878934,0.9856115107913668,0.9903614457831326,gps,first_3_parts_plus_gps,3,progressive,first_3
7,svm,0.764249886000912,0.752060926883297,0.7638657756267243,0.7023011789268412,0.9506726457399104,0.9837587006960556,0.966932725199544,0.7340764331210191,0.948559670781893,0.8276481149012568,0.5555555555555556,0.9186046511627908,0.6923751095530236,0.52,0.0296803652968036,0.0561555075593952,1.0,0.9387254901960784,0.968394437420986,gps,first_3_parts_plus_gps,3,progressive,first_3
8,svm,0.3342776203966006,0.3634305560477726,0.341904040943221,0.2692155683477962,0.1669064748201439,0.5550239234449761,0.2566371681415929,0.6502463054187192,0.9705882352941176,0.7787610619469026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1839080459770115,0.3106796116504854,gps,first_3_parts_plus_gps,3,progressive,first_3
9,svm,0.8176100628930818,0.8334419204182524,0.8242835874910387,0.8131404359621733,0.8879310344827587,0.9903846153846154,0.9363636363636364,0.9508599508599508,0.7153419593345656,0.8164556962025317,0.6304675716440422,0.9743589743589745,0.7655677655677655,0.7152777777777778,0.4847058823529411,0.5778401122019635,0.9826732673267328,0.9566265060240964,0.9694749694749696,gps,first_3_parts_plus_gps,3,progressive,first_3
10,svm,0.965274519005162,0.9669416006736964,0.9652034528245044,0.9656472769674224,0.9951338199513382,0.9623529411764706,0.9784688995215312,0.97196261682243,0.9788235294117648,0.9753810082063306,0.965686274509804,0.929245283018868,0.9471153846153846,0.9067796610169492,0.9794050343249427,0.9416941694169416,0.9951456310679612,0.9761904761904762,0.9855769230769232,gps,first_3_parts_plus_gps,3,progressive,first_3
11,svm,0.8033096926713948,0.821410352151684,0.8018109569771326,0.7626630269412156,0.9835680751173708,0.9676674364896074,0.9755529685681024,0.7249544626593807,0.9707317073170731,0.8300312825860271,0.6340694006309149,0.9710144927536232,0.767175572519084,0.776595744680851,0.1746411483253588,0.28515625,0.9878640776699028,0.925,0.955399061032864,gps,first_3_parts_plus_gps,3,progressive,first_3
12,svm,0.9476490547746,0.9520150086138184,0.947375539441239,0.9474018777763272,0.9927360774818402,0.9927360774818402,0.9927360774818402,0.8357289527720739,0.9951100244498776,0.9084821428571428,0.9949494949494948,0.9516908212560388,0.9728395061728397,0.9439775910364144,0.8259803921568627,0.8810457516339869,0.9926829268292684,0.9713603818615753,0.9819059107358264,gps,first_3_parts_plus_gps,3,progressive,first_3
13,svm,0.823940381928272,0.8577488083507394,0.8301571423217847,0.8094345351218599,0.9879807692307692,0.9602803738317756,0.9739336492890996,0.712280701754386,0.9926650366748166,0.8294177732379979,0.6839464882943144,0.9578454332552692,0.7980487804878049,0.92,0.3577777777777777,0.5152,0.9845360824742267,0.8822170900692841,0.9305724725943972,gps,first_3_parts_plus_gps,3,progressive,first_3
14,svm,0.8156264888041924,0.856861521565291,0.8145083827356995,0.7708812321516116,0.9878345498783456,0.973621103117506,0.9806763285024156,0.8589743589743589,0.9804878048780488,0.9157175398633256,0.8656716417910447,0.1390887290167865,0.2396694214876033,0.5718270571827058,0.9951456310679612,0.7263064658990257,1.0,0.984198645598194,0.9920364050056882,gps,first_3_parts_plus_gps,3,progressive,first_3
15,svm,0.9630314232902032,0.9630977243898928,0.9631682223959176,0.962913448641818,0.9837962962962964,0.9725400457665904,0.9781357882623706,0.9584295612009238,0.9304932735426008,0.944254835039818,0.9485458612975392,0.9953051643192488,0.9713631156930126,0.9270588235294116,0.9471153846153846,0.9369797859690844,0.9976580796252928,0.9703872437357632,0.9838337182448036,gps,first_3_parts_plus_gps,3,progressive,first_3
1,xgboost,0.9214659685863874,0.9329364427936816,0.9223479909739632,0.9204357674961848,1.0,0.9975903614457832,0.9987937273823884,0.9853300733496332,0.9975247524752476,0.991389913899139,0.7632058287795993,0.9610091743119266,0.8507614213197969,0.9463087248322148,0.6650943396226415,0.7811634349030471,0.9698375870069604,0.990521327014218,0.9800703399765534,gps,first_3_parts_plus_gps,3,progressive,first_3
2,xgboost,0.7600690448791715,0.6400096945883114,0.7942216793268096,0.6654758097588063,0.9975490196078431,0.9926829268292684,0.9951100244498776,0.2049808429118774,0.9907407407407408,0.3396825396825397,0.0,0.0,0.0,0.9975186104218362,0.9901477832512317,0.9938195302843016,1.0,0.9975369458128078,0.998766954377312,gps,first_3_parts_plus_gps,3,progressive,first_3
3,xgboost,0.9322419281491588,0.946458814462524,0.9284880979251892,0.9298173552087082,0.9927536231884058,0.9856115107913668,0.9891696750902528,0.8141447368421053,0.9880239520958084,0.8926961226330027,0.9493087557603688,0.988009592326139,0.9682726204465336,1.0,0.6852300242130751,0.8132183908045977,0.9760869565217392,0.9955654101995566,0.9857299670691548,gps,first_3_parts_plus_gps,3,progressive,first_3
4,xgboost,0.6822982678495987,0.7096501879976828,0.713005205482577,0.6748881592126759,0.9426048565121412,0.9552572706935124,0.9488888888888888,0.8863636363636364,0.3950795947901592,0.5465465465465466,0.4834905660377358,0.9761904761904762,0.6466876971608833,0.3176100628930817,0.2531328320802005,0.2817294281729428,0.9181818181818182,0.9853658536585366,0.9505882352941176,gps,first_3_parts_plus_gps,3,progressive,first_3
5,xgboost,0.8687196110210696,0.8676626605764571,0.8828405288260001,0.8690957929370307,0.9376344086021504,0.9931662870159452,0.9646017699115044,0.9981884057971014,0.7456021650879567,0.8536018590240124,0.8119834710743802,0.907621247113164,0.8571428571428571,0.6224899598393574,0.7808564231738035,0.6927374301675978,0.9680170575692963,0.9869565217391304,0.977395048439182,gps,first_3_parts_plus_gps,3,progressive,first_3
6,xgboost,0.7897940074906367,0.7641829684897515,0.7934276400354328,0.7266465960796908,0.95662100456621,0.9858823529411764,0.9710312862108922,0.9976958525345622,0.9863325740318908,0.9919816723940436,0.375,0.0068965517241379,0.0135440180586907,0.4988095238095238,0.9976190476190476,0.665079365079365,0.9927884615384616,0.9904076738609112,0.9915966386554622,gps,first_3_parts_plus_gps,3,progressive,first_3
7,xgboost,0.6967624259005928,0.7091578429474044,0.6938397340662537,0.6573586229426931,0.9976415094339622,0.9814385150812064,0.9894736842105264,0.5129943502824859,0.934156378600823,0.662290299051787,0.6036217303822937,0.6976744186046512,0.6472491909385113,0.4406779661016949,0.0593607305936073,0.1046277665995975,0.9908536585365854,0.7965686274509803,0.8831521739130435,gps,first_3_parts_plus_gps,3,progressive,first_3
8,xgboost,0.3593012275731822,0.4044690775016903,0.3683379109769629,0.2630544678575014,0.2272135416666666,0.8349282296650717,0.3572159672466735,0.795131845841785,0.9607843137254902,0.8701442841287459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0459770114942528,0.0879120879120879,gps,first_3_parts_plus_gps,3,progressive,first_3
9,xgboost,0.9335130278526504,0.9353351119820524,0.9369120199836642,0.933827686152084,0.9834123222748816,0.997596153846154,0.9904534606205252,1.0,0.8798521256931608,0.9360865290068828,0.8330058939096268,0.9883449883449884,0.9040511727078892,0.8768844221105527,0.8211764705882353,0.8481166464155528,0.9833729216152018,0.9975903614457832,0.9904306220095692,gps,first_3_parts_plus_gps,3,progressive,first_3
10,xgboost,0.9694978883153448,0.9716421602231076,0.9693612129537276,0.9698047957385172,1.0,0.9576470588235294,0.9783653846153846,0.9976303317535544,0.9905882352941175,0.9940968122786304,0.9924433249370276,0.929245283018868,0.9598051157125456,0.9079497907949792,0.9931350114416476,0.9486338797814208,0.9601873536299764,0.9761904761904762,0.9681227863046044,gps,first_3_parts_plus_gps,3,progressive,first_3
11,xgboost,0.8042553191489362,0.849155518983603,0.8023347962678674,0.7444588609873591,0.6789727126805778,0.976905311778291,0.8011363636363636,0.973621103117506,0.9902439024390244,0.9818621523579202,0.6721311475409836,0.9903381642512076,0.80078125,0.9210526315789472,0.0837320574162679,0.1535087719298245,1.0,0.9704545454545456,0.9850057670126874,gps,first_3_parts_plus_gps,3,progressive,first_3
12,xgboost,0.9641299079011147,0.964166309658676,0.964015314514756,0.963835965682267,0.9537037037037036,0.9975786924939468,0.9751479289940828,0.9951100244498776,0.9951100244498776,0.9951100244498776,0.9667519181585678,0.9130434782608696,0.9391304347826088,0.9124087591240876,0.9191176470588236,0.9157509157509156,0.9928571428571428,0.9952267303102624,0.9940405244338498,gps,first_3_parts_plus_gps,3,progressive,first_3
13,xgboost,0.7741034000931533,0.7706689218773551,0.7824856326940032,0.7380459010823909,1.0,0.9789719626168224,0.9893742621015348,0.5244215938303342,0.9975550122249388,0.6874473462510531,0.8695652173913043,0.8430913348946136,0.8561236623067776,0.48,0.1066666666666666,0.1745454545454545,0.9793577981651376,0.9861431870669746,0.9827387802071348,gps,first_3_parts_plus_gps,3,progressive,first_3
14,xgboost,0.7136731777036684,0.7905694604407938,0.7202838233094059,0.6824803404949173,0.8475991649269311,0.973621103117506,0.90625,0.536,0.9804878048780488,0.6931034482758621,0.7320388349514563,0.9040767386091128,0.8090128755364807,0.8372093023255814,0.5242718446601942,0.6447761194029851,1.0,0.218961625282167,0.3592592592592593,gps,first_3_parts_plus_gps,3,progressive,first_3
15,xgboost,0.8271719038817006,0.8738904859293953,0.820718849012944,0.7831368640549734,1.0,0.977116704805492,0.988425925925926,0.5917553191489362,0.9977578475336324,0.7429048414023373,0.8762886597938144,0.9976525821596244,0.9330406147091108,0.9014084507042254,0.1538461538461538,0.2628336755646817,1.0,0.9772209567198178,0.988479262672811,gps,first_3_parts_plus_gps,3,progressive,first_3
1,random_forest,0.8172298905283198,0.8576614782450573,0.8185047697247636,0.8063551110434201,0.9256756756756755,0.9903614457831326,0.9569266589057044,0.6818950930626058,0.9975247524752476,0.8100502512562814,0.7455830388692579,0.9678899082568808,0.8423153692614771,0.9351535836177476,0.6462264150943396,0.7642956764295676,1.0,0.490521327014218,0.6581875993640699,gps,first_4_parts_plus_gps,4,progressive,first_4
2,random_forest,0.7813578826237054,0.8308512666165037,0.8123638108640335,0.6957415766279307,1.0,0.997560975609756,0.9987789987789988,0.2377777777777777,0.9907407407407408,0.3835125448028674,1.0,0.0759803921568627,0.1412300683371298,0.9164785553047404,1.0,0.9564193168433452,1.0,0.9975369458128078,0.998766954377312,gps,first_4_parts_plus_gps,4,progressive,first_4
3,random_forest,0.9454297407912688,0.9500653441955302,0.9502989996994842,0.946934522221427,1.0,0.988009592326139,0.993968636911942,0.9805825242718448,0.8063872255489022,0.8849945235487404,0.9695550351288056,0.9928057553956836,0.981042654028436,0.806841046277666,0.9709443099273608,0.8813186813186813,0.9933481152993348,0.9933481152993348,0.9933481152993348,gps,first_4_parts_plus_gps,4,progressive,first_4
4,random_forest,0.7646810308407267,0.7920166185582392,0.7914994483061005,0.7697412273291457,0.9839816933638444,0.9619686800894854,0.9728506787330315,0.9628647214854112,0.5253256150506512,0.6797752808988764,0.6079881656804734,0.9785714285714284,0.75,0.4410480349344978,0.506265664160401,0.4714119019836639,0.964200477326969,0.9853658536585366,0.9746682750301568,gps,first_4_parts_plus_gps,4,progressive,first_4
5,random_forest,0.8444084278768234,0.87502235785075,0.8795550320949588,0.8573095722622549,1.0,0.9817767653758542,0.9908045977011494,0.9976958525345622,0.5859269282814614,0.7382779198635976,0.8961038961038961,0.9561200923787528,0.9251396648044692,0.5316265060240963,0.889168765743073,0.6654099905749293,0.949685534591195,0.9847826086956522,0.9669156883671292,gps,first_4_parts_plus_gps,4,progressive,first_4
6,random_forest,0.8871722846441947,0.9235106200039588,0.8890490058231272,0.8813313110523444,0.992874109263658,0.983529411764706,0.9881796690307328,0.9885844748858448,0.9863325740318908,0.9874572405929304,0.9953051643192488,0.4873563218390804,0.654320987654321,0.6456086286594761,0.9976190476190476,0.7839101964452759,0.9951807228915662,0.9904076738609112,0.9927884615384616,gps,first_4_parts_plus_gps,4,progressive,first_4
7,random_forest,0.7761057911536707,0.8095174962370543,0.7740844713879086,0.7561768120043224,0.9952941176470588,0.9814385150812064,0.9883177570093458,0.7133858267716535,0.9320987654320988,0.808206958073149,0.5905631659056316,0.9023255813953488,0.7138914443422263,0.7483443708609272,0.2579908675799087,0.3837011884550085,1.0,0.7965686274509803,0.8867667121418826,gps,first_4_parts_plus_gps,4,progressive,first_4
8,random_forest,0.3626062322946176,0.5471800585724637,0.3716533801773473,0.2362005075475805,0.367003367003367,0.7822966507177034,0.4996180290297937,0.3688969258589512,1.0,0.5389696169088507,0.0,0.0,0.0,1.0,0.0047058823529411,0.009367681498829,1.0,0.0712643678160919,0.1330472103004291,gps,first_4_parts_plus_gps,4,progressive,first_4
9,random_forest,0.9209344115004492,0.932559690542884,0.931050771573586,0.9255206810910752,1.0,0.9903846153846154,0.9951690821256038,1.0,0.744916820702403,0.8538135593220338,0.9281045751633988,0.993006993006993,0.9594594594594594,0.7346938775510204,0.9317647058823528,0.8215767634854771,1.0,0.9951807228915662,0.997584541062802,gps,first_4_parts_plus_gps,4,progressive,first_4
10,random_forest,0.8592210229938996,0.8796336331106496,0.8618994681850115,0.8527099878458466,1.0,0.96,0.979591836734694,0.6424148606811145,0.976470588235294,0.7749766573295985,0.9462616822429908,0.9551886792452832,0.9507042253521126,0.8143459915611815,0.4416475972540046,0.5727002967359051,0.9951456310679612,0.9761904761904762,0.9855769230769232,gps,first_4_parts_plus_gps,4,progressive,first_4
11,random_forest,0.8486997635933806,0.891839573291637,0.8473246323333168,0.8281894315315537,0.9976303317535544,0.9722863741339492,0.9847953216374268,0.9507042253521126,0.9878048780487804,0.9688995215311004,0.59,0.997584541062802,0.7414721723518851,0.920863309352518,0.3062200956937799,0.459605026929982,1.0,0.9727272727272728,0.9861751152073732,gps,first_4_parts_plus_gps,4,progressive,first_4
12,random_forest,0.9878817256422684,0.9879140824179984,0.9878885646113362,0.987864201907454,1.0,0.9878934624697336,0.9939098660170524,0.980722891566265,0.9951100244498776,0.9878640776699028,0.9856115107913668,0.9927536231884058,0.9891696750902528,0.97323600973236,0.9803921568627452,0.9768009768009768,1.0,0.9832935560859188,0.9915764139590856,gps,first_4_parts_plus_gps,4,progressive,first_4
13,random_forest,0.8826269212855147,0.8965711413422921,0.884378163987121,0.88377656120367,1.0,0.9579439252336448,0.9785202863961814,0.7679245283018868,0.9951100244498776,0.8668796592119276,0.9686520376175548,0.7236533957845434,0.8284182305630027,0.7510638297872341,0.7844444444444445,0.7673913043478261,0.9952153110047848,0.9607390300230948,0.9776733254994124,gps,first_4_parts_plus_gps,4,progressive,first_4
14,random_forest,0.70271557884707,0.8128717795719542,0.7128636933247005,0.6455226911446229,1.0,0.9784172661870504,0.9890909090909092,0.4803804994054697,0.9853658536585366,0.6458832933653078,0.9959514170040484,0.5899280575539568,0.7409638554216867,0.688026981450253,0.9902912621359224,0.8119402985074626,0.9,0.0203160270880361,0.0397350993377483,gps,first_4_parts_plus_gps,4,progressive,first_4
15,random_forest,0.9690388170055452,0.969325579167974,0.9687970688395672,0.9688584702587644,0.9976635514018692,0.977116704805492,0.9872832369942196,0.9452954048140044,0.968609865470852,0.956810631229236,0.952808988764045,0.9953051643192488,0.973593570608496,0.9508599508599508,0.9302884615384616,0.9404617253948968,1.0,0.9726651480637812,0.9861431870669746,gps,first_4_parts_plus_gps,4,progressive,first_4
1,svm,0.9076630176106616,0.9172147874242098,0.9089028091006652,0.9073550314193966,0.9764150943396226,0.9975903614457832,0.9868891537544696,0.9901477832512317,0.995049504950495,0.9925925925925926,0.7348066298342542,0.9151376146788992,0.81511746680286,0.8870967741935484,0.6485849056603774,0.7493188010899182,0.9976076555023924,0.9881516587677726,0.9928571428571428,gps,first_4_parts_plus_gps,4,progressive,first_4
2,svm,0.9850402761795168,0.9773207957547552,0.985881148833704,0.9813158326628076,0.9927184466019418,0.997560975609756,0.9951338199513382,0.9304347826086956,0.9907407407407408,0.9596412556053812,0.9923664122137404,0.9558823529411764,0.9737827715355806,0.9710843373493976,0.9926108374384236,0.9817295980511572,1.0,0.9926108374384236,0.9962917181705808,gps,first_4_parts_plus_gps,4,progressive,first_4
3,svm,0.9231468849477036,0.9243176098019829,0.9269057805635228,0.9241610201298088,0.9927710843373494,0.988009592326139,0.9903846153846154,0.9216589861751152,0.7984031936127745,0.8556149732620321,0.9284116331096196,0.9952038369304556,0.960648148148148,0.7853982300884956,0.8595641646489104,0.8208092485549133,0.9933481152993348,0.9933481152993348,0.9933481152993348,gps,first_4_parts_plus_gps,4,progressive,first_4
4,svm,0.7689057879171948,0.8067555123397628,0.8060397371159599,0.7746385440999186,0.9452954048140044,0.9664429530201344,0.9557522123893806,0.9968553459119496,0.4587554269175108,0.6283448959365708,0.5694822888283378,0.9952380952380953,0.7244367417677643,0.5920745920745921,0.6365914786967418,0.6135265700483091,0.93006993006993,0.973170731707317,0.9511323003575686,gps,first_4_parts_plus_gps,4,progressive,first_4
5,svm,0.7763371150729336,0.7901479255915762,0.7961403333472069,0.7874543957544538,0.9861111111111112,0.9703872437357632,0.9781859931113662,0.7905282331511839,0.5872801082543978,0.6739130434782609,0.8041237113402062,0.9006928406466512,0.8496732026143791,0.4022346368715084,0.5440806045340051,0.4625267665952891,0.967741935483871,0.9782608695652174,0.972972972972973,gps,first_4_parts_plus_gps,4,progressive,first_4
6,svm,0.7823033707865169,0.8352396614513001,0.7859451544640303,0.7276709908545629,0.9928909952606636,0.9858823529411764,0.9893742621015348,0.9722222222222222,0.9567198177676538,0.9644087256027556,0.7333333333333333,0.025287356321839,0.0488888888888888,0.477751756440281,0.9714285714285714,0.640502354788069,1.0,0.9904076738609112,0.9951807228915662,gps,first_4_parts_plus_gps,4,progressive,first_4
7,svm,0.7651618787049703,0.7282328526039967,0.7647378059919324,0.6975529576037603,0.9658314350797268,0.9837587006960556,0.9747126436781608,0.7370892018779343,0.9691358024691358,0.8373333333333334,0.5382436260623229,0.8837209302325582,0.6690140845070423,0.4,0.0091324200913242,0.0178571428571428,1.0,0.9779411764705882,0.9888475836431226,gps,first_4_parts_plus_gps,4,progressive,first_4
8,svm,0.490084985835694,0.4310456872213936,0.4938268938989553,0.445628938268076,0.2151785714285714,0.5765550239234449,0.3133940182054616,0.9474940334128878,0.9730392156862744,0.9600967351874244,0.0,0.0,0.0,0.0,0.0,0.0,0.9925558312655088,0.9195402298850576,0.954653937947494,gps,first_4_parts_plus_gps,4,progressive,first_4
9,svm,0.8903863432165319,0.8976986506960098,0.9009125574632088,0.8928493149077722,0.8843683083511777,0.9927884615384616,0.9354473386183464,0.9770408163265306,0.7079482439926063,0.8210075026795284,0.8641975308641975,0.9790209790209792,0.918032786885246,0.7628865979381443,0.8705882352941177,0.8131868131868132,1.0,0.9542168674698795,0.9765721331689272,gps,first_4_parts_plus_gps,4,progressive,first_4
10,svm,0.8930079774753636,0.9163262030644788,0.8926365439487828,0.89146902394322,0.9975490196078431,0.9576470588235294,0.9771908763505402,0.965034965034965,0.9741176470588236,0.9695550351288056,0.939622641509434,0.5872641509433962,0.7227866473149492,0.6866883116883117,0.9679633867276888,0.8034188034188035,0.9927360774818402,0.9761904761904762,0.9843937575030012,gps,first_4_parts_plus_gps,4,progressive,first_4
11,svm,0.8860520094562647,0.8988631994018336,0.8851596106737798,0.8777082538789864,0.9928909952606636,0.9676674364896074,0.9801169590643276,0.7393715341959335,0.975609756097561,0.8412197686645636,0.8430962343096234,0.9734299516908212,0.9035874439461884,0.9306122448979592,0.5454545454545454,0.6877828054298643,0.9883449883449884,0.9636363636363636,0.9758342922899884,gps,first_4_parts_plus_gps,4,progressive,first_4
